"id";"nome";"url";"seletor";"fonte";"status";"createdAt";"updatedAt"
34908;"Vai que Cola";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34909;"Off no Multishow";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34910;"TVZ Clássicos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34911;"Obsessivos Compulsivos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34912;"Supernanny Pelo Mundo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34913;"Juba & Lula";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34914;"Chacrinha, O Eterno Guerreiro";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34915;"Caldeirão do Huck";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34916;"Mundo Museu";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34917;"Brasil Visto de Cima";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34918;"Justiça com Michael Sandel";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34919;"King - Uma Dama Contra o Crime";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34920;"O Segredo do Meu Pai";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34921;"Phineas e Ferb";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34922;"Juacas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34923;"Violetta";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34924;"Bonus Play";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34925;"Doutora Brinquedos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34926;"Cachinhos Dourados e Ursinho";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34927;"Os 7a.";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34928;"Os Heróis da Cidade";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34929;"Henry Monstrinho";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34930;"Monstros do Rio";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34931;"O Maior Navio do Mundo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34932;"Dupla do Barulho";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34933;"Pronto-Socorro - Histórias de Emergência";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34934;"Joias Sobre Rodas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34935;"Carros Irados";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34936;"À Prova de Tudo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34937;"O Fugitivo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34938;"Eu, Ela e o Fim do Mundo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34939;"Máquinas Incríveis";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34940;"Mega Máquinas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34941;"Múmias Incas: Segredos de um Império Perdido";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34942;"Mayday! Desastres Aéreos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34943;"Mayday! Desastres Aéreos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34944;"Luta pelo Ouro";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34945;"Temporada de Pesca - Norte x Sul";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34946;"Yukon: Plantão Veterinário";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34947;"LazyTown";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34948;"Grizzy and The Lemmings";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34949;"Mr. Bean";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34950;"Sítio do Picapau Amarelo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34951;"Que legal, Scooby-doo!";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34952;"Masha e o Urso";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34953;"Masha e o Urso";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34954;"A Internet";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34955;"A Maldição do Ouro Perdido";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34956;"Sobreviventes do Gelo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34957;"Alasca: Perigo no Ar";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34958;"Na Corda Bamba";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34959;"Operação Policial";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34960;"Alasca: Perigo no Ar";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34961;"A Manada";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34962;"Popular Science: Futuro";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34963;"Oficina de Sonhos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34964;"O Segredo das Coisas: Supercarros";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34965;"Mestres da Mecânica";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34966;"Carro Ostentação com Will Castro";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34967;"Joyride - Direção e Diversão";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34968;"Em Busca da Verdade";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34969;"Homens do Museu";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34970;"Monstro do Pântano";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34971;"Monstros Reais";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34972;"Expedição Shark";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34973;"O Enxame de Tubarões";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34974;"Expedição Shark";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34975;"Trato Feito";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34976;"Os Jovens Titãs em Ação";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34977;"Outra Semana no Cartoon";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34978;"CN Anything";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34979;"Steven Universo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34980;"A Caminho do Desconhecido";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34981;"Obsessão";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34982;"Serena";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34983;"Philomena";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34984;"Ashby";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34985;"Ganância Fatal";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34986;"A Paixão de Cristo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34987;"Florence: Quem É Essa Mulher?";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34988;"O Trote";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34989;"Por Aqui e Por Ali";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34990;"Ben-Hur";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34991;"Hitman - Agente 47";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34992;"Trolls";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34993;"O Último Desafio";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34994;"O Exterminador do Futuro - Gênesis";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34995;"Zombeavers - Terror no Lago";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34996;"A Última Tempestade";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34997;"O Grande Gatsby";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34998;"Retorno a Ítaca";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
34999;"Tudo Vai Ficar Bem";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35000;"Luzes da Cidade";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35001;"A Caça";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35002;"O Caseiro";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35003;"O Chupa-Cabra";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35004;"A Maldição da Bela Adormecida";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35005;"Maze Runner - Prova de Fogo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35006;"O Bebê de Bridget Jones";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35007;"Programado para Vencer";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35008;"Harold";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35009;"Meu Querido Vira-lata";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35010;"Choque de Estilo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35011;"Dicas de Imagem com Clinton Kelly";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35012;"Troca de Estilos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35013;"Complexados";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35014;"O Vestido Ideal";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35015;"À Primeira Vista";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35016;"Lanchonetes Clássicas com Guy Fieri";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35017;"Duelo com Bobby Flay";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35018;"Cozinha na Laje";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35019;"Duelo com Bobby Flay";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35020;"Receitas da Ina";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35021;"Casas de Sonho";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35022;"Reforma Radical";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35023;"Receita de Viagem com Bel Coelho";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35024;"Lampreias ao Ataque";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35025;"Movie Talk";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35026;"A Lenda do Tesouro Perdido: Livro dos Segredos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35027;"Need for Speed: O Filme";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35028;"O País do Cinema";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35029;"Vai-Vai - 80 Anos nas Ruas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35030;"Índia, a Filha do Sol";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35031;"A Batalha do Passinho - O Filme";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35032;"Chico Fumaça";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35033;"Riscado";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35034;"Verão Polonês";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35035;"O Crime da Gávea";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35036;"Cloro";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35037;"A Dama do Cine Shangai";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35038;"A Galinha que Burlou o Sistema";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35039;"Aquela Rua Tão Triumpho";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35040;"A Passagem";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35041;"Mulheres à Vista";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35042;"Espelho";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35043;"Divã";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35044;"Ela Dança, Eu Danço 3";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35045;"Ardendo no Frio";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35046;"O Quinto Comando";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35047;"O Negociador";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35048;"Paul - O Alien Fugitivo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35049;"Premonição";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35050;"Se Beber, Não Case 3";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35051;"TV Compras";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35052;"Voltar a Morrer";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35053;"House of Cards";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35054;"Projeto Secreto Frankenstein";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35055;"Por um Triz";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35056;"Top Secret: Superconfidencial";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35057;"De Volta para o Futuro";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35058;"O Ilusionista";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35059;"Perigosas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35060;"Lego DC: Liga da Justiça - Revolta em Gotham";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35061;"Meu Monstro de Estimação";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35062;"Peter Pan";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35063;"Godzilla";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35064;"Jogos Vorazes";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35065;"Harry Potter e as Relíquias da Morte: Parte 1";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35066;"Férias Frustradas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35067;"Quero Matar Meu Chefe 2";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35068;"A Dama na Água";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35069;"Desastre: O Último Apocalipse Zumbi";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35070;"No Fim do Túnel";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35071;"Espírito Selvagem";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35072;"Festival de Cinema de Berlim 2017";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35073;"Herblock: Preto e Branco";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35074;"Rio, Eu te Amo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35075;"Inverno Rigoroso";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35076;"Dia de Treinamento";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35077;"Clubversão";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35078;"Cuidado com o Slenderman";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35079;"Carol";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35080;"Michael: Anjo e Sedutor";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35081;"Caça-Fantasmas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35082;"Bill";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35083;"Os Bad Boys 2";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35084;"Quarry";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35085;"Mar em Fúria";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35086;"Golpe Duplo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35087;"Hemingway e Gellhorn";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35088;"Vice";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35089;"Máfia no Divã";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35090;"O Contador";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35091;"O Presente";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35092;"Horas de Desespero";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35093;"Anjos da Noite - O Despertar";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35094;"American Dad";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35095;"Uma Família da Pesada";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35096;"Jovem Solteiro à Procura";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35097;"A Experiência 4 - O Despertar";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35098;"MIB - Homens de Preto 3";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35099;"O Sistema";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35100;"Futurama";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35101;"Dickie Roberts: O Pestinha Cresceu";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35102;"Madagascar";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35103;"Jogo de Amor em Las Vegas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35104;"Pitch";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35105;"Os Simpsons";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35106;"O Cavaleiro Solitário";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35107;"Superstore - Uma Loja de Inconveniências";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35108;"The Big Bang Theory";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35109;"Anjos da Noite - A Rebelião";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35110;"TMZ";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35111;"WTA Cincinnati";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35112;"Capitão Phillips";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35113;"Como Eu Conheci sua Mãe";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35114;"Agentes S.H.I.E.L.D. da Marvel";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35115;"The Voice";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35116;"CSI: NY";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35117;"Invasão do Mundo: Batalha de Los Angeles";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35118;"House";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35119;"Grimm";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35120;"Medici: Masters of Florence";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35121;"Power";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35122;"Taboo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35123;"Snowfall";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35124;"Pop Estrada";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35125;"Experimente";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35126;"AudioArena Originals";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35127;"Radiohead - Austin City Limits";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35128;"Lollapalooza Brasil 2017";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35129;"Later with Jools Holland";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35130;"Samba Brasil 2015";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35131;"Jason Moran  Bandwagon' at Moods";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35132;"Vamos Tocar";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35133;"Central Fox - VT";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35134;"Central Fox 2ª Edição - VT";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35135;"MXGP Festival Motocross Racing - VT";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35136;"Cesta com Oscar - VT";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35137;"Americano de Endurance - VT";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35138;"NASCAR - VT";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35139;"A Última Palavra - VT";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35140;"The Ultimate Fighter - VT";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35141;"Prévia do Campeonato Espanhol";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35142;"Campeonato Inglês - Ao Vivo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35143;"Abre o Jogo - Ao Vivo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35144;"Prorrogação - Ao Vivo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35145;"Playlist MTV: Brasileira";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35146;"Perrengue";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35147;"De Férias com o Ex";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35148;"World Stage";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35149;"MTV Wake up Hits";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35150;"Are You the One? Segunda Chance";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35151;"VMA 2017 - Main Show";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35152;"The Rugby Championship - Ao Vivo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35153;"Mosaico ESPN";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35154;"Rodada Fox - Ao Vivo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35155;"Alavés x Barcelona";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35156;"Resenha ESPN";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35157;"Futebol no Mundo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35158;"Multiplayer";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35159;"Sempre Estarei Contigo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35160;"TV Inter";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35161;"Pré-jogo - Ao Vivo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35162;"KO Arena MMA";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35163;"IAAF - World Challenge League - Ao Vivo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35164;"VS Ranking";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35165;"EI Games";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35166;"Thunder Fight 14 - Ao Vivo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35167;"Anos 60";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35168;"Hip Hop";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35169;"Rock";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35170;"Música Eletrônica";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35171;"Metal";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35172;"Música Clássica";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35173;"Rádio CBN BH";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35174;"BH FM";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35175;"Rádio Bandeirantes de São Paulo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
35176;"House of Cards";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
