"id";"idFilme";"idMidiaInst";"fonte";"nomeFilme";"nomeOriginal";"franquia";"universo";"sinonimos";"trilhaSonora";"produtoras";"anoLancamento";"duracao";"classificacao";"idiomaOriginal";"idiomas";"livro";"sinopse";"genero";"keywords";"tema";"direcao";"criacao";"producao";"roteiro";"status";"numeroTemporadas";"numeroEpisodios";"duracaoMediaEpisodios";"isSerie";"other";"elenco"
381;19849;0;"google";"Guardiões da Galáxia|";"";"";"";"2015|";"Tyler Bates|Canção original: |Come and Get Your Love|";"";"Filme de 2014|31 de julho de 2014 (|";"";"";"";"";"";"";"";"";"";"James Gunn|Duração: |2h 2m|";"";"";"";"";"";"";"";0;"";"Chris Pratt|Senhor das Estrelas|Zoë Saldaña|Gamora|James Gunn|Maskless Sakaaran|Dave Batista|Drax, O Destruidor|Vin Diesel|Groot|Michael Rooker|Yondu|Pesquisas relacionadas|Guardiões da Galáxia Vol. 2|2017|Vingador... Era de Ultron|2015|Os Vingador... The Aven...|2012|2015|"
382;19860;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
383;19918;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
384;19827;0;"google";"";"";"";"";"Primeiro episódio: |";"";"";"19 de dezembro de 2011|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Rosabell Laurenti Sellers|Mia|Josephine Benini|Violetta|Saphia Stoney|Paula|Adrian Moore|Vincent|Linda Ballantyne|Mayla|Tajja Isen|Yuko|Pesquisas relacionadas|O Clube das Winx|Regal Academy|Huntik|My Little Pony: A Amizade...|Pop Pixie|2011|Tickety Toc|"
385;19825;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
386;19874;0;"google";"O maior espetáculo da Terra|&quot; O Maior Espetáculo da Terra&quot; é um espetáculo deslumbrante da vida nos bastidores com o Ringling Bros-Barnum and Bailey Circus. Que celebra o extravagante circo com três picadeiros e retrata as cenas apaixonadas de amor e ciúme por trás do maior espetáculo da Terra.|O Maior Espetáculo da Terra|O Maior Espetáculo da Terra|";"";"";"";"";"Victor Young|Prêmios: |Oscar de Melhor Filme|, |mais|Gêneros: |";"";"O maior espetáculo da Terra|Filme de 1952|&quot; O Maior Espetáculo da Terra&quot; é um espetáculo deslumbrante da vida nos bastidores com o Ringling Bros-Barnum and Bailey Circus. Que celebra o extravagante circo com três picadeiros e retrata as cenas apaixonadas de amor e ciúme por trás do maior espetáculo da Terra.|10 de janeiro de 1952 (|Romance, Filme de aventura, Filme de família, Drama|O Maior Espetáculo da Terra|O Maior Espetáculo da Terra|";"";"";"";"";"";"";"Romance, Filme de aventura, Filme de família, Drama|";"";"";"Cecil B. DeMille|";"";"";"";"";"";"";"";0;"null : R$41,31|null : R$45,10|";"Betty Hutton|Holly|John Ringling North|James Stewart|&apos;Buttons&apos; A Clown|Cornel Wilde|The Great Sebastian|Gloria Grahame|Angel|Dorothy Lamour|Phyllis|Pesquisas relacionadas|Sansão e Dalila|1949|Os Dez Mandam...|1956|O Mundo do Circo|1964|Água para Elefantes|2011|Trapézio|1956|Menina de Ouro|2004|Ver resultados relacionados|The Greatest Show on Earth: The Evidence for Evolution (Livro por Richard Dawkins)|Data da primeira publicação: 2009|Autor: Richard Dawkins|Patrocinados|Compre no Shopping|"
387;19887;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
388;19881;0;"google";"The Nanny|The Nanny é um sitcom estadunidense, que estreou no dia 3 de Novembro de 1993 na CBS. Fran Drescher interpreta &quot;The Nanny Named Fran&quot;, a protagonista da série. O seriado encerrou após 6 temporadas. |";"";"";"";"Sitcom|Primeiro episódio: |";"The Nanny Named Fran|Emissora original: |CBS|Episódios|";"";"The Nanny é um sitcom estadunidense, que estreou no dia 3 de Novembro de 1993 na CBS. Fran Drescher interpreta &quot;The Nanny Named Fran&quot;, a protagonista da série. O seriado encerrou após 6 temporadas. |3 de novembro de 1993|23 de junho de 1999|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Fran Drescher|Fran Fine|Charles Shaughn...|Maxwell Sheffield|Madeline Zima|Grace Sheffield|Lauren Lane|C. C. Babcock|Nicholle Tom|Margaret Sheffield|Daniel Davis|Niles|Pesquisas relacionadas|Happily Divorced|Mad About You|Jessie|Seinfeld|Everybody Loves Raymond|Princesses|1991|"
389;19911;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
390;19913;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
391;19859;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
392;19879;0;"google";"Sherlock Holmes|Sherlock Holmes é um personagem de ficção da literatura britânica criado pelo médico e escritor Sir Arthur Conan Doyle. |Sherlock Holmes|Sherlock Holmes|Sherlock Holmes|Sherlock Holmes|Sr. Sherlock Holmes|Sherlock Holmes (Peça teatral por Arthur Conan Doyle e William Gillette)|Adaptações: Sherlock Holmes (1922), Sherlock Holmes (1932)|Livros: Sherlock: um estudo em vermelho, The Sign of the Four, As Aventuras de Sherlock Holmes, The Valley of Fear, O Cão dos Baskervilles, The Return of Sherlock Holmes, The Case-Book of Sherlock Holmes, Silver Blaze, O Ritual Musgrave|Sherlock Holmes: O Jogo de Sombras (Filme de 2011)|";"";"";"";"Personagem ficcional|Sherlock Holmes|Autores: Arthur Conan Doyle, William Gillette|Mycroft Holmes é o irmão mais velho do famoso detetive Sherlock ...|";"";"";"6 de janeiro de 1854|Sherlock Holmes: O Jogo de Sombras (Filme de 2011)|Data de lançamento: 13 de janeiro de 2012 (Brasil)|";"";"";"";"";"";"";"Livros: Sherlock: um estudo em vermelho, The Sign of the Four, As Aventuras de Sherlock Holmes, The Valley of Fear, O Cão dos Baskervilles, The Return of Sherlock Holmes, The Case-Book of Sherlock Holmes, Silver Blaze, O Ritual Musgrave|";"";"";"";"";"";"";"";"";"";"";0;"";""
393;19876;0;"google";"Malucos do Ar|";"";"";"";", |";"Mack David|, |Joseph J. Lilley|";"";"Filme de 1952|11 de junho de 1952 (mundial)|";"";"";"";"";"";"";"";"";"";"Norman Taurog|Duração: |1h 36m|";"";"";"Robert Lees|, |Herbert Baker|, |";"";"";"";"";0;"";"Jerry Lewis|Dean Martin|Mona Freeman|Don DeFore|Robert Strauss|Danny Arnold|Pvt. Evans|Pesquisas relacionadas|O Marujo Foi Na Onda|1952|O Biruta e o Folgado|1952|Um Palhaço no Batalhão|1950|Ou Vai Ou Racha|1956|A Canoa Virou|1959|O Rei do Circo|1954|"
394;19919;0;"google";"Eliane Camargo|Eliane Camargo também conhecida como Rainha do Bailão é uma cantora, compositora, apresentadora, radialista e ex-ginasta olímpica brasileira. |Programa Eliane Camargo|Eliane Camargo|";"";"";"";"Eliane Camargo|Daniela Prata|Eliane|Eliane Camargo|";"Álbuns: Filha do Mato, Vol. 11|";"";"1 de março de 1965 (52 anos), |";"Eliane Camargo|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
395;19892;0;"google";"";"";"";"";"Arena/Estádio: Estádio Senador Dinarte Mariz|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
396;19894;0;"google";"História de Borboletas (Filme)|";"";"";"";"História de Borboletas (Filme)|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
397;19901;0;"google";"South Park|South Park é uma sitcom americana criada por Trey Parker e Matt Stone para o canal Comedy Central. Destinado ao público adulto, o programa tornou-se alvo de debates por suas críticas através de humor ... |";"";"";"";"Matt Stone|";"South Park Theme song|Emissora original: |Comedy Central|Criadores: |Trey Parker|, |Matt Stone|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Trey Parker|, |Matt Stone|, |April Stewart|, |Isaac Hayes|, |mais|Episódios|Personagens|Eric Cartman|Trey Parker|Kenny McCormick|Matt Stone|"
398;19885;0;"google";"Bull|Bull é uma série da TV americana CBS da categoria Drama, estrelada por Michael Weatherly e tendo como produtores Steven Spielberg, Phil McGraw e Paul Attanasio. A série estreou na TV americana em 20 de Setembro de 2016. |";"";"";"";"Série de drama|Primeiro episódio: |";"";"";"Bull é uma série da TV americana CBS da categoria Drama, estrelada por Michael Weatherly e tendo como produtores Steven Spielberg, Phil McGraw e Paul Attanasio. A série estreou na TV americana em 20 de Setembro de 2016. |20 de setembro de 2016|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Michael Weatherly|Dr. Jason Bull|Freddy Rodríguez|Benny Colón|Geneva Carr|Marrisa Morgan|Annabelle Attanasio|Cable McCrory|Christoph... Jackson|Chunk Palmer|Jaime Lee Kirchner|Danny James|Pesquisas relacionadas|Doubt|2017|Pure Genius|MacGyver|Conviction|O Exorcista|Law &amp; Order: Special V...|"
399;19831;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
400;19857;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
401;19875;0;"google";"A Casa dos Espíritos|A Casa dos Espíritos (Romance por Isabel Allende)|";"";"";"";"Pesquisas relacionadas|";"";"";"Filme de 1993|21 de outubro de 1993 (|";"";"";"";"";"";"";"";"";"";"Bille August|Autora: |Isabel Allende|";"";"";"Bille August|Prêmios: |Robert Award for Best Danish Film|, |mais|";"";"";"";"";0;"";"Meryl Streep|Clara del Valle Trueba|Jeremy Irons|Esteban Trueba|Winona Ryder|Blanca Trueba|Antonio Banderas|Pedro Tercero García|Glenn Close|Férula Trueba|Vanessa Redgrave|Nívea del Valle|Pesquisas relacionadas|"
402;19916;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
403;19898;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
404;19930;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
405;19888;0;"google";"Sob Vinte Centavos (Filme)|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
406;19843;0;"google";"Traçando Arte|Traçando Arte é uma série original da TV Rá-Tim-Bum que traz ao público infantil um pouco da obra e da biografia de grandes pintores. |Eu e o Quarteto Apavorante|Física Divertida|";"";"";"";"Programa de TV|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
407;19863;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
408;19931;0;"google";"Igreja Evangélica Fé em Ação|";"";"";"";"Igreja Metodista|";"";"";"";"Igreja evangélica|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
409;19854;0;"google";"Com Água até o Pescoço|Pit Bulls and Parolees|";"";"";"";", |Pesquisas relacionadas|2012|";"";"";"7 de agosto de 2011|";"";"";"Língua inglesa|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Wayde King|, |"
410;19837;0;"google";"Kitchen Nightmares|Kitchen Nightmares é um série de televisão dos Estados Unidos da América. É uma adaptação da série britânica Ramsay&apos;s Kitchen Nightmares. |";"";"";"";"Seriado de televisão|Primeiro episódio: |Episódio final: |Emissora original: |Ramsay&apos;s Kitchen Nightmares (Programa de televisão)|";"";"";"19 de setembro de 2007|12 de setembro de 2014|Primeiro episódio: 27 de abril de 2004|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Gordon Ramsay|Kim Seeley|Arthur Smith|Gordon Kennedy|Joe Fusco|Pesquisas relacionadas|Hell&apos;s Kitchen|Hotel Hell|MasterChef|Restaurant Stakeout|SOS Restaura...|Gordon&apos;s Great Escape|Ver resultados relacionados|Ramsay&apos;s Kitchen Nightmares (Programa de televisão)|"
411;19867;0;"google";"A Primeira Vez|";"";"";"";"Dave Hodgman|Halston Sage|";"Alec Puro|";"";"Filme de 2012|19 de outubro de 2012 (|";"";"";"";"";"";"";"";"";"";"Jon Kasdan|";"";"";"Jon Kasdan|Gêneros: |Comédia, Romance, Melodrama, Drama|";"";"";"";"";0;"";""
412;19823;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
413;19924;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
414;19900;0;"google";"The Goldbergs|The Goldbergs é uma série de comédia estadunidense inspirada em nas experiências pessoais de Adam F. Goldberg, ambientada em Jenkintown, Pennsylvania, interpretada por Sean Giambrone. |";"";"";"";"Seriado de televisão|Primeiro episódio: |Emissora original: |Beverly Goldberg|";"";"";"24 de setembro de 2013|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Hayley Orrantia|Erica Goldberg|Wendi McLendo...|Beverly Goldberg|"
415;19836;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
416;19821;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
417;19820;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
418;19821;0;"google";"Medici: Masters of Florence|";"";"";"";"Primeiro episódio: |";"";"";"18 de outubro de 2016|";"";"";"Língua inglesa|Gêneros: |Thriller, Biografia, Mistério, Romance, Ficção histórica|Episódios|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Richard Madden|Cosimo de&apos; Medici|Dustin Hoffman|Giovanni|Annabel Scholey|Contessina|Stuart Martin|Lorenzo|Guido Caprino|Marco Bello|Valentina Bellè|Lucrezia|Pesquisas relacionadas|Os Pilares da Terra|2010|Leonardo|Channel Zero|The Last Kingdom|The Borgias|Da Vinci&apos;s Demons|"
419;19820;0;"google";"Movie Talk|";"";"";"";"Primeiro episódio: |Episódio final: |, |";"";"";"setembro de 2012|novembro de 2012|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
420;19821;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
421;19820;0;"google";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
422;19821;0;"google";"Medici: Masters of Florence|";"";"";"";"Primeiro episódio: |";"";"";"18 de outubro de 2016|";"";"";"Língua inglesa|Gêneros: |Thriller, Biografia, Mistério, Romance, Ficção histórica|Episódios|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Richard Madden|Cosimo de&apos; Medici|Dustin Hoffman|Giovanni|Annabel Scholey|Contessina|Stuart Martin|Lorenzo|Guido Caprino|Marco Bello|Valentina Bellè|Lucrezia|Pesquisas relacionadas|Os Pilares da Terra|2010|Leonardo|Channel Zero|The Last Kingdom|The Borgias|Da Vinci&apos;s Demons|"
423;19820;0;"google";"Movie Talk|";"";"";"";"Primeiro episódio: |Episódio final: |, |";"";"";"setembro de 2012|novembro de 2012|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
424;19820;0;"google";"Movie Talk|";"";"";"";"Primeiro episódio: |Episódio final: |, |";"";"";"setembro de 2012|novembro de 2012|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
425;19821;0;"google";"Medici: Masters of Florence|";"";"";"";"Primeiro episódio: |";"";"";"18 de outubro de 2016|";"";"";"Língua inglesa|Gêneros: |Thriller, Biografia, Mistério, Romance, Ficção histórica|Episódios|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Richard Madden|Cosimo de&apos; Medici|Dustin Hoffman|Giovanni|Annabel Scholey|Contessina|Stuart Martin|Lorenzo|Guido Caprino|Marco Bello|Valentina Bellè|Lucrezia|Pesquisas relacionadas|Os Pilares da Terra|2010|Leonardo|Channel Zero|The Last Kingdom|The Borgias|Da Vinci&apos;s Demons|"
426;19820;0;"google";"Movie Talk|";"";"";"";"Primeiro episódio: |Episódio final: |, |";"";"";"setembro de 2012|novembro de 2012|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
427;19821;0;"google";"Medici: Masters of Florence|";"";"";"";"Primeiro episódio: |";"";"";"18 de outubro de 2016|";"";"";"Língua inglesa|Gêneros: |Thriller, Biografia, Mistério, Romance, Ficção histórica|Episódios|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Richard Madden|Cosimo de&apos; Medici|Dustin Hoffman|Giovanni|Annabel Scholey|Contessina|Stuart Martin|Lorenzo|Guido Caprino|Marco Bello|Valentina Bellè|Lucrezia|Pesquisas relacionadas|Os Pilares da Terra|2010|Leonardo|Channel Zero|The Last Kingdom|The Borgias|Da Vinci&apos;s Demons|"
428;19820;0;"google";"Movie Talk|";"";"";"";"Primeiro episódio: |Episódio final: |, |";"";"";"setembro de 2012|novembro de 2012|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
429;19821;0;"google";"Medici: Masters of Florence|";"";"";"";"Primeiro episódio: |";"";"";"18 de outubro de 2016|";"";"";"Língua inglesa|Gêneros: |Thriller, Biografia, Mistério, Romance, Ficção histórica|Episódios|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";"Richard Madden|Cosimo de&apos; Medici|Dustin Hoffman|Giovanni|Annabel Scholey|Contessina|Stuart Martin|Lorenzo|Guido Caprino|Marco Bello|Valentina Bellè|Lucrezia|Pesquisas relacionadas|Os Pilares da Terra|2010|Leonardo|Channel Zero|The Last Kingdom|The Borgias|Da Vinci&apos;s Demons|"
430;20201;0;"wikipedia";"";"";"";"";"Nascimento|Cidade natal|";"";"";"25 de outubro|";"";"";"";"";"";"";"";"";"";"Nomes artísticos|Mark Arnold, Pugsley Wurshlurski|Página oficial|ATENÇÃO:| |As ligações externas podem conter conteúdo sexual explícito.|Ed Powers no IMDb| (em inglês)|";"";"";"";"";"";"";"";0;"";""
431;20058;0;"wikipedia";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
432;20297;0;"wikipedia";"";"";"";"";"wikipedia|Nome completo|";"";"";"27 de maio|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
433;20306;0;"wikipedia";"Um Amor Assassino|";"";"";"";"Um Amor Assassino|Joan Chen|";"Elliot Goldenthal|";"";" 28 de janeiro de 1994|";"95 |";"";"inglês|Receita|";"";"";"";"";"";"";"John Madden|";"";"";"David Henry Hwang|";"";"";"";"";0;"edição : Sean Barton|distribuição : American Playhouse Theatrical Films|null : US$|";"Matt Dillon|Joan Chen|"
434;20267;0;"wikipedia";"Tokyo Godfathers|Tokyo Godfathers|";"";"";"";"Padrinhos de Tokyo|Tokyo Godfathers|";"";"";"";"92 |";"";"Japonês|Página| no |IMDb| (em inglês)|";"";"";"";"";"";"";"Satoshi Kon|";"";"";"Satoshi Kon|Keiko Nobumoto|";"";"";"";"";0;"";"Aya Okamoto|,|Toru Emori|,|Yoshiaki Umegaki|Gênero|Drama|, |Comédia|"
435;20353;0;"wikipedia";"Valérian et Laureline|Valérian et Laureline|";"";"";"";"";"Alexandre Azaria|";"";"5 de março de 2008|";"Duração|";"";"";"";"";"";"";"";"";"Eiichi Sato|
Philippe Vidal|Produtor(es)|Emmanual Prevost|
Robert Rea|
Michiaki Sato|";"";"Satelight|
EuropaCorp|Dargaud|Exibição|Emissora de televisão original|Canal +| (França)|Transmissão original|";"";"";"";"";"";0;"";""
436;20237;0;"wikipedia";"Lili Marlene|";"";"";"";"Lili Marleen|Lili Marlene|";"Peer Raben|";"";"
14 de janeiro de 1981|";"120 |";"";"alemão|";"";"";"";"";"";"";"Rainer Werner Fassbinder|";"";"Luggi Waldleitner|Enzo Peri|Horst Wendlandt|";"Rainer Werner Fassbinder|Manfred Purzer|Joshua Sinclair|";"";"";"";"";0;"null : U$ 5.000.000,00|";"Hanna Schygulla|Giancarlo Giannini|Mel Ferrer|Gênero|drama|"
437;20298;0;"wikipedia";"Homens do Soul|Homens do Soul|";"";"";"";"Homens do Soul|No Ritmo do Soul|";"";"";"";"100 |";"";"Inglês|Página| no |IMDb| (em inglês)|";"";"";"";"Comédia|, |drama|";"";"";"Malcolm D. Lee|";"";"";"Robert Ramsey|
Matthew Stone|";"";"";"";"";0;"";"Samuel L. Jackson|Bernie Mac|Sharon Leal|"
438;20314;0;"wikipedia";"";"";"";"Frank Sinatra|This Is Sinatra Volume 2|
(|1958|)|Come Dance with Me!|
(|1959|)|";" e |";"";"";"setembro de |29 de maio|26 de junho|11 de setembro|";"";"";"inglês|Gravadora(s)|Capitol Records| |";"";"";"";"";"";"";"";"";"Voyle Gilmore|Opiniões da crítica|O parâmetro das opiniões da crítica não é mais utilizado. Por favor, mova todas as avaliações para uma secção própria no artigo. Veja |como corrigir opiniões da crítica na caixa de informação|.|Allmusic| | |link|";"";"";"";"";"";0;"";""
439;20061;0;"wikipedia";"";"";"";"";"";"";"";"16 de junho|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
440;20065;0;"wikipedia";"";"";"";"";"Porky&apos;s Romance|";"";"";" (3 de Abril de 1937)| ( 3 de Maio de 2011 - presente)|";"Sexo|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
441;20195;0;"wikipedia";"";"";"";"";", |Nacionalidade|";"";"";"23 de fevereiro|Rio de Janeiro|";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;"";""
